,imdbId,year,Decade,title.y,Btest,Btest5,budget13,domgross13,intgross13,averating,nratings
1498,1245492,2013,2010,This Is the End,FAIL,4 notalk,32,101.470202,126.294264,3.5,12
1511,1272878,2013,2010,2 Guns,FAIL,4 notalk,61,75.61246,132.493015,,
1520,1288558,2013,2010,Evil Dead,PASS,1 ok,17,54.239856,97.402049,,
1526,1300854,2013,2010,Iron Man 3,FAIL,2 dubious,200,408.992272,1212.692272,3.5,21
1538,1321870,2013,2010,Gangster Squad,FAIL,4 notalk,60,46.000903,104.100903,,
1539,1322269,2013,2010,August: Osage County,PASS,1 ok,25,37.304874,50.304874,,
1545,1327773,2013,2010,Lee Daniels' The Butler,PASS,1 ok,30,116.632095,151.513429,,
1547,1335975,2013,2010,47 Ronin,FAIL,3 men,225,38.362475,145.803842,,
1551,1343092,2013,2010,The Great Gatsby,FAIL,2 dubious,190,144.840419,351.040419,,
1554,1351685,2013,2010,Jack the Giant Slayer,FAIL,5 nowomen,195,65.187603,197.387603,,
1568,1392214,2013,2010,Prisoners,PASS,1 ok,46,61.002302,113.402302,3.4,10
1576,1408101,2013,2010,Star Trek Into Darkness,FAIL,4 notalk,190,228.778661,466.978661,3.775,20
1580,1411250,2013,2010,Riddick,FAIL,4 notalk,38,42.025135,92.425135,2.9,5
1589,1428538,2013,2010,Hansel & Gretel: Witch Hunters,PASS,1 ok,50,55.703475,225.703475,,
1590,1430132,2013,2010,The Wolverine,PASS,1 ok,115,132.556852,416.456852,3,6
1605,1454468,2013,2010,Gravity,FAIL,5 nowomen,110,271.814796,708.714796,3.74137931,29
1606,1457767,2013,2010,The Conjuring,PASS,1 ok,20,137.400141,318.000141,,
1614,1483013,2013,2010,Oblivion,FAIL,3 men,120,89.107235,287.537983,3.2,15
1624,1517260,2013,2010,The Host,FAIL,2 dubious,50,26.623701,58.188384,,
1631,1535108,2013,2010,Elysium,PASS,1 ok,120,93.050117,286.192091,2.892857143,14
1632,1535109,2013,2010,Captain Phillips,FAIL,4 notalk,55,107.136417,218.74357,4.2,10
1635,1538403,2013,2010,The Mortal Instruments: City of Bones,PASS,1 ok,60,31.165421,75.965567,,
1642,1559547,2013,2010,Beautiful Creatures,PASS,1 ok,50,19.452138,55.940671,,
1653,1572315,2013,2010,Texas Chainsaw 3D,PASS,1 ok,20,34.341945,39.093317,,
1654,1583421,2013,2010,G.I. Joe: Retaliation,PASS,1 ok,140,122.52306,371.92306,,
1656,1588173,2013,2010,Warm Bodies,FAIL,3 men,30,66.380662,116.64361,3.214285714,7
1668,1606378,2013,2010,A Good Day to Die Hard,FAIL,4 notalk,92,67.349198,304.249198,,
1676,1623205,2013,2010,Oz the Great and Powerful,PASS,1 ok,200,234.770996,489.570996,,
1691,1650554,2013,2010,Kick-Ass 2,PASS,1 ok,28,28.795985,60.839197,,
1696,1663662,2013,2010,Pacific Rim,FAIL,4 notalk,190,101.802906,411.002906,3.125,16
1698,1670345,2013,2010,Now You See Me,FAIL,4 notalk,75,117.723989,351.723989,3.1,10
1702,1690953,2013,2010,Despicable Me 2,PASS,1 ok,76,368.065385,970.766005,3.375,8
1703,1699755,2013,2010,Peeples,FAIL,2 dubious,15,9.177065,9.177065,,
1705,1702439,2013,2010,Safe Haven,PASS,1 ok,28,71.39912,93.943623,,
1708,1711425,2013,2010,21 & Over,FAIL,4 notalk,13,25.68238,42.195766,,
1712,1723121,2013,2010,We're the Millers,PASS,1 ok,37,150.394119,270.000119,,
1714,1727388,2013,2010,The Way Way Back,PASS,1 ok,5,21.50269,26.161443,3.75,6
1715,1731141,2013,2010,Ender's Game,FAIL,3 men,110,61.737191,89.737191,3.409090909,11
1721,1758795,2013,2010,The To Do List,PASS,1 ok,1.5,3.491669,3.491669,,
1730,1798709,2013,2010,Her,FAIL,3 men,23,25.000178,33.029713,4.08,25
1731,1800241,2013,2010,American Hustle,PASS,1 ok,40,148.430908,249.484909,3.375,16
1733,1814621,2013,2010,Admission,PASS,1 ok,13,18.007317,18.007317,,
1734,1815862,2013,2010,After Earth,FAIL,4 notalk,130,60.522097,244.373198,1.2,5
1736,1821549,2013,2010,Nebraska,PASS,1 ok,12,17.482517,17.482517,,
1737,1821694,2013,2010,Red 2,PASS,1 ok,84,53.26256,137.16256,3,5
1738,1837703,2013,2010,The Fifth Estate,FAIL,4 notalk,26,3.254172,6.154172,,
1741,1854564,2013,2010,Percy Jackson: Sea of Monsters,PASS,1 ok,90,68.559554,200.859554,,
1743,1860353,2013,2010,Turbo,FAIL,2 dubious,135,83.02813,283.82813,,
1748,1904996,2013,2010,Parker,PASS,1 ok,35,17.616641,46.346651,,
1749,1905041,2013,2010,Fast and Furious 6,PASS,1 ok,160,238.67985,788.128122,,
1751,1911644,2013,2010,The Call,PASS,1 ok,13,51.872378,58.938768,,
1753,1924429,2013,2010,Trance,FAIL,5 nowomen,16,2.322593,22.594052,,
1754,1931435,2013,2010,The Big Wedding,PASS,1 ok,32.5,21.819348,35.770721,,
1756,1939659,2013,2010,Carrie,PASS,1 ok,30,35.266619,85.001659,,
1757,1951261,2013,2010,The Hangover part 3,FAIL,3 men,103,112.200072,362.000072,2,4
1758,1951264,2013,2010,The Hunger Games: Catching Fire,PASS,1 ok,130,424.08826,857.08826,3.288461538,26
1759,1979320,2013,2010,Rush,FAIL,4 notalk,38,26.947624,43.047624,4.363636364,11
1760,1980209,2013,2010,Pain & Gain,FAIL,4 notalk,26,49.875291,81.275291,,
1761,1981115,2013,2010,Thor: The Dark World,FAIL,2 dubious,170,204.67479,631.67479,3.181818182,11
1763,1985966,2013,2010,Cloudy with a Chance of Meatballs 2,FAIL,5 nowomen,78,119.640264,271.725448,,
1765,2002718,2013,2010,Machete Kills,PASS,1 ok,2,8.008161,9.408161,,
1766,2005374,2013,2010,The Frozen Ground,FAIL,5 nowomen,19.2,,,,
1767,2017020,2013,2010,The Smurfs 2,PASS,1 ok,110,71.017784,348.545841,,
1768,2023587,2013,2010,Mama,PASS,1 ok,15,71.62818,148.041253,,
1769,2024432,2013,2010,Identity Thief,FAIL,3 men,35,134.50692,176.269721,,
1770,2024544,2013,2010,12 Years a Slave,FAIL,4 notalk,20,53.107035,158.607035,3.958333333,12
1771,2034139,2013,2010,The Last Exorcism Part II,PASS,1 ok,4,15.179303,18.541236,,
1772,2053463,2013,2010,Side Effects,PASS,1 ok,30,32.172757,60.288363,3.5,8
1778,2140373,2013,2010,Saving Mr. Banks,PASS,1 ok,35,82.834332,100.734332,3.25,8
1779,2184339,2013,2010,The Purge,FAIL,2 dubious,3,64.473115,91.100541,,
1780,2191701,2013,2010,Grown Ups 2,FAIL,3 men,80,133.668525,247.023808,,
1781,2193215,2013,2010,The Counselor,PASS,1 ok,25,16.973715,70.373715,,
1782,2194499,2013,2010,About Time,PASS,1 ok,12,15.323921,87.324746,4.033333333,15
1783,2226417,2013,2010,Insidious: Chapter 2,FAIL,3 men,5,83.586447,161.911222,,
1784,2229499,2013,2010,Don Jon,FAIL,2 dubious,5.5,24.477704,26.377704,3.2,5
1785,2234155,2013,2010,The Internship,FAIL,4 notalk,58,44.672764,93.672764,,
1787,2294629,2013,2010,Frozen,PASS,1 ok,150,393.050114,1004.550114,4.041666667,12
1788,2302755,2013,2010,Olympus Has Fallen,FAIL,4 notalk,70,98.927592,150.562164,3.1,5
1789,2334873,2013,2010,Blue Jasmine,PASS,1 ok,18,33.345833,68.447831,,
1790,2334879,2013,2010,White House Down,FAIL,3 men,150,73.103784,205.440387,,
1791,2364841,2013,2010,Runner Runner,FAIL,5 nowomen,30,19.316646,62.616646,,
1792,2404311,2013,2010,The Family,FAIL,3 men,30,36.918811,51.078541,,
1793,2404463,2013,2010,The Heat,PASS,1 ok,43,159.581587,230.781587,,
1794,2425486,2013,2010,Gloria,PASS,1 ok,30,4.167493,4.967493,,
